,songid,songname,artist,cover_url,lyrics,genre
244,53165,TOUCHIN',강다니엘,https://musicmeta-phinf.pstatic.net/album/003/518/3518379.jpg?type=r120Fll&v=20200808020212,"깊게 깔린 어둠 속  
빛을 본 것 같아 
네가 날 본 순간
Oh woah

흐트러진 향기가
나를 움직여
홀린 듯 따라가 
Oh woah

마주한 
두 시선
숨을 죽인 mood
적당한 
긴장감
우릴 이끌어

눈빛으로 모든걸 훔쳐
틈 없이 가득 번져 
널 안고 싶어
우리, 이제 
Oh-oh

Touchin’ like we know each other 
Touchin’ like we know each other 
더는 기다릴 수 없어 
네 맘도 같다면
우리 이제
Oh-oh

Each other
(Don't know your name
Touchin’ like we)

Each other 
우리, 이제

아닌 척 해봐도
다 보이는 듯해 
원하고 있는데
Oh whoa

이미 가까운 거리
넌 날 따라서 
걸어오면 돼

감정에 
물들어  
손을 뻗으면 
손끝에 
닿는 건 
따스한 네 온기

이 순간에 내 맘을 훔쳐
끝 없이 가득 퍼져
널 갖고 싶어 
우리, 이제 
Oh-oh

Touchin’ like we know each other 
Touchin’ like we know each other 
더는 기다릴 수 없어 
네 맘도 같다면
우리 이제
Oh-oh

Each other
(Don't know your name
Touchin’ like we)

Each other 
우리, 이제 

Don't know your name
Don't know your name
Don't know your name

Don’t know your name
Oh-oh

Touchin’ like we know each other 
Touchin’ like we know each other 
더는 기다릴 수 없어 
네 맘도 같다면
우리 이제
Oh-oh",Dance
245,81039,딩가딩가 (Dingga),마마무(Mamamoo),https://musicmeta-phinf.pstatic.net/album/005/044/5044090.jpg?type=r120Fll&v=20210303154523,"딩가딩가할래
친구들 모아
한잔 할래
Drink like a like a like a fish
딩가딩 링가링
노는 게 좋아 yeah
딩가딩가 딩가딩가
ice cream 먹으러 갈래
나나나나나
딩가딩가

유유자적해 여기 방구석에
언제부터인지 사회와의 거리가 꽤나 멀지
이 여름이 다 지났네
차가운 땀이 나네
밤이나 또 낮이나 제자리만 돌고 돌아

부족해 비타민 D
아까워요 delivery fee
하필 완벽하네 날씨
청개구리 난 원래 집순이야

내 친구는 날파리고
외로움만 쌓이죠
해독할 시간이 필요해

딩가딩가할래
친구들 모아
한잔 할래
Drink like a like a like a fish
딩가딩 링가링
노는 게 좋아 yeah
딩가딩가 딩가딩가
ice cream 먹으러 갈래
나나나나나

1, 2, 3, 4 네 앞을 봐
왜 다들 화나 있어
요즘 너무 삭막해
그저 달콤한 휴식이 필요해
I need to love myself
All I need is your heart
Oh me oh my ay

드라마만 정주행해
드라이브는 못 가네 (찌뿌둥해)
폰 게임으로 주행
Time is ticking ticking
Don't hold your breath
젊은 날이 fade out
어디 가니 친구야
쌓인 먼지 털어
우리끼리 걸어
Let’s role play

딩가딩가할래
친구들 모아
한잔 할래
Drink like a like a like a fish
딩가딩 링가링
노는 게 좋아 yeah
딩가딩가 딩가딩가
ice cream 먹으러 갈래

우리같이
딩가딩가할래
We all gotta get away
외쳐 woo ah
딩가딩가할래 baby
Do you wanna dance
uh woo ah
나나나나나
나나나나나
나나나나나
딩가딩가해

딩가딩가할래
친구들 모아
한잔 할래
Drink like a like a like a fish
딩가딩 링가링
노는 게 좋아 yeah
딩가딩가 딩가딩가
ice cream 먹으러 갈래

우리같이
딩가딩가할래
We all gotta get away
외쳐 woo ah
딩가딩가할래 baby
Do you wanna dance
uh woo ah
나나나나나
딩가딩가",Dance
246,91890,Ring Ring,로켓펀치(Rocket Punch),https://musicmeta-phinf.pstatic.net/album/005/872/5872252.jpg?type=r120Fll&v=20210517175911,"이쁜 척 안 해 (No no)
내 맘은 원래 Run away
즐기고 있어 (Oh my)
둘 중에 먼저 울리는 Game
Here we go

I'm driving you crazy 불빛이 깜빡
이리저리 흔들려 나도 몰라
Yeah I'm picky
키치 한 게 난 좋아
누구든지 Want it, Get it
딱 말해

나도 원하는 걸 (Don't wanna both)
두 개의 방은 없어 (Whoever first)
시간이 아까워
내 마음이 켜지는 그 순간

어지러워 쿵쿵 울려대는 내 맘이
쟤는 좀 아닌 듯하다면 You hurry
망설이면 안 되겠어
이대로 Don't make me sorry
Fun 하게 울려줘
Ring Ring the alarm
Ring Ring Ring the alarm
잠든 내 머릿속을
Ring a Ring a Ring

싫은 건 아니고 But 아직 부족해
하루에 수십 번 왔다 갔다 하잖아
밀어내 또 당겨 아주 재밌는 Situation
넘을 듯 말 듯 짜릿한 Stress
Here we go

진동의 폭을 최대치로 끌어올려
인내심 Test 실컷 했으니
No no more question
Yeah I'm picky
키치 한 게 난 좋아
누구든지 Want it, Get it
딱 말해 (Ha ha)

나도 원하는 걸 (Don't wanna both)
두 개의 방은 없어 (Whoever first)
시간이 아까워
내 마음이 켜지는 그 순간

어지러워 쿵쿵 울려대는 내 맘이
쟤는 좀 아닌 듯하다면 You hurry
망설이면 안 되겠어
이대로 Don't make me sorry
Fun 하게 울려줘
Ring Ring the alarm
Ring Ring Ring the alarm
잠든 내 머릿속을
Ring a Ring a Ring

Ooh 뻔함과 특별함 사이 뭐
어렵지 않아
제일 먼저 불러봐 Say my name
이 Chillin 벗어나게 해
Yes right, Yes right
Get ready
끌리는 대로 가 재밌잖아

어지러워 쿵쿵 울려대는 내 맘이
쟤는 좀 아닌 듯하다면 You hurry
(You know I'm picky oh-)
망설이면 안 되겠어
이대로 Don't make me sorry
Fun 하게 울려줘
Ring Ring the alarm
Ring Ring Ring the alarm
잠든 내 머릿속을
Ring a Ring a Ring",Dance
247,53164,Adulthood,강다니엘,https://musicmeta-phinf.pstatic.net/album/003/518/3518379.jpg?type=r120Fll&v=20200808020212,"철이 없지 나는
가끔은 어른이 됐음 해

I’m going all the way 매일 밤 취해
깊은 생각은 하고 싶지 않지 ok

한 두시쯤 일어나
손에 들린 건 물 대신 카페인

온종일 아무 생각 없이
시간을 낭비 

오늘만은 adulthood

Woo

하루 종일 놀래 누군가
의미 없이 얘길 나눌래

Woo wah

아무런 말도 듣기 싫어

만만한 곳으로 끊어 물론 편도로
시간은 날 위해 돌아가지 않어

Join me in the air
잠시 어른이 된 것 같지

우린 늘 짜여진 대로 행동하곤 해
잠깐은 탈피 넌 말해 why you trippin’?
잠시 어른이 된 것 같지
잠깐은 꺼놔 봐 전화기

머릿속이 복잡해 가끔씩
이건 문제야
다 모든 시선이
날 보는듯해

Oh I don’t wanna rush
급하게 살고 싶지 않아 (하)

참견의 시선은 무시
전화도 재껴

풀어둬 셔츠 넥타인 풀어
왜 그리 진지해

어제고 오늘이고 전부 
답답한 소릴 늘어놓지
귀를 막고 싶어져

Ok 너의 하룬 어땠고
How do you feel right now?

Oh wah

하루 종일 놀래 누군가
의미 없이 얘길 나눌래

Woo wah

아무런 말도 듣기 싫어

만만한 곳으로 끊어 물론 편도로
시간은 날 위해 돌아가지 않어

Join me in the air
잠시 어른이 된 것 같지

우린 늘 짜여진 대로 행동하곤 해
잠깐은 탈피 넌 말해 why you trippin?
잠시 어른이 된 것 같지
잠깐은 꺼놔 봐 전화기

How you feeling, yeah

Don’t know where we going

아무런 말도 없네

Woo wah",Dance
248,32368,Let's Dance,양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"1st Verse

스쳐 지나 갈 수 없는 너야 
(Girl, without you) 
뭘 모른 채 너를 찾아 헤맸지 
(It's time)
날 던져버리는 너의 태도 
(Without prejudice) 
돌아서도 네 맘은 내게 있어 
너의 생각은 내 손 안에 잡혀 있어 
잠시라도 너를 놔줄 순 없어 
(Ha ha ha~) 
네가 나를 밀어내야만 해 
선을 넘어 너를 향해 가고 있어 

CHORUS 

아픔도 날 버렸어 
외로움이 뭐야 
오랫동안 기다렸어~ 
모든 것을 줄 거야 
눈물 나누면서 
우리에겐 남아있어~ 서로가 
So let's dance 

 2nd Verse

(Like the passion that surrounds you)
향기처럼 너를 감싸줄게 
(I'm not the pretty one but)
다시 한번 느껴지는 21   
(It's time)
네가 나를 밀어내야만 해 
(Without prejudice)
내 머리 속 더럽히는 것은 너야 

CHORUS ~

아픔도 날 버렸어 
외로움이 뭐야 
오랫동안 기다렸어~ 
모든 것을 줄 거야 
눈물 나누면서 
우리에겐 남아있어~ 서로가 
So let's dance 
우리에겐 남아있어~ 시간이 
So let's dance ",Dance
249,32369,하루하루,양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"7시에 눈을 뜨고
생각 없이 샤워하며
향기 없는 커피를
몇 모금을 마시며
힘이 없는 몸을 끌고
시작하려 했지만
의미 없는 하루하루
끝을 보고 싶을 뿐이야
(하루 하루 X 4 )
 
내 인생을 돌이켜서
영화처럼 다시 보면
후회하는 장면들이
너무나도 많았었어
흔들리는 나의 인생
자신 없는 나의 손목
부드럽게 다가와서
잡아준 건 너 뿐인 거야
(나의 인생 X 4 ) 
 
희망 없는 나의 인생
살아갈 수 없을 거야 X 2
부드럽게 다가와서
잡아준 건 너의 사랑 X 4 
 
참아야만 하는 현실
살아가야 하는 이유
아무리 난 생각해도
너 밖에 없는 것 같아
나의 하루 나의 인생
나의 하루 나의 행복
아무리 난 생각해도
너 밖에 없어
 
7시에 눈을 뜨고
생각 없이 샤워하며
향기 없는 커피를
몇 모금을 마시며
힘이 없는 몸을 끌고
시작하려 했지만
의미 없는 하루하루
끝을 보고 싶을 뿐이야 
(우리 손 잡고 가자...)",Dance
250,32370,Alibis,양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"1st verse

왜~
Waving bye bye
비가 온다면 온도는 바뀌어

왜~
Waving bye bye
바람이 불면 you're gone

CHORUS
징징거리지 좀 마
상처는 아물자나
너도 곧 알꺼야
Alibis ~ Your lies

선택권은 너의 것
선택한 넌 살인자
입술엔 Rhapsody 
숨겨진 Poetry

2nd Verse
Wait~
가기 전에 
이유를 다시 말하고 가

Wait~
가기 전에
거짓말이라도 해

CHORUS~
  
Narration :
You keep murmuring something I don't understand 
You keep saying, listen up
Like your spreading the truth
But you don't seem to say it with conviction 
Your Poetry, is has no meaning 
Your Rhapsody holds no truth 
Maybe you're trying to learn this lesson 
As you try to teach it to me
Maybe~
Maybe.",Dance
251,32367,Do You Wanna Know,양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"When you don't know what to do
And you don't know what it means
You can call me

When the pain won't go away 
And the pills don't seem to work 
It's time to go

When you're stuck in time
And your days don't make no sense
Come and listen 

Do that things that calls you back
To bandage up your blood 
Tie it down

CHORUS:
Do you wanna walk on by
Do you wanna step aside 
Do you wanna know what's going on with me

Fooling myself with my lies
Looking back it blows my mind
Don't know what is up 
Upside-down no more 

VERSE 2:
When the pen is in the hand 
And you don't know what to write 
Put the pen down 

When the win don't mean a thing 
And your losses seem to stay 
It's time to go 

When you're on the road
And the road don't lead nowhere 
Come and listen 

Do that thing that calls you back
To bandage up your blood
Tie it down 

CHORUS ~",Dance
252,32371,Sha la la,양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"1st Verse
왠지 차가워진 우리 사랑
왜 나만 슬퍼해
나만의 세상인가
오늘도 헷갈려
내가 아닌 새로움을
또 알고 싶다면
말해줘 상처를 줘
미치게는 하지 마
 
CHORUS:
원하는 것을 사랑해
버리는 것은 이상해
돌아갈 수 있다면
수줍어했었던 너에게
너는 나의 판타지
접을 수 없는 꿈이야
떠나갈 준비가 됐다면
오 샤랄랄라 랄랄라
Oh Shalalala lalala
내가 지루해져 간다면
Oh Shalalala lalala
 
 
2nd Verse
왠지 너에게 말하고 싶어
난 너를 사랑해
나만의 만족이야
부담은 갖지 마
내가 아닌 새로움을
또 알고 싶다면
말해줘 상처를 줘
미치게는 하지 마
 
CHORUS:
원하는 것을 사랑해
버리는 것은 이상해
돌아갈 수 있다면
수줍어했었던 너에게
너는 나의 판타지
접을 수 없는 꿈이야
떠나갈 준비가 됐다면
Oh Shalalala lalala
내가 지루해져 간다면
Oh Shalalala lalala
 
Babe 이대로 돌아와줘
Babe 이대로 그리워줘
Babe 이대로 수줍어줘
Babe Back together
Babe 없으면 외로워져
Babe 없으면 이상해져
나는 숨을 쉴 수가 없어
 
이대로 대로 대로
떠나면 안돼 안돼
이대로 떠나가면 나는 어떡해~
너 뭐라고 말을 해봐
어이 뭐라고 말을 해봐
Let’s get
Let’s get
Let’s get
Let’s get
Let’s get back together
어~
 
돌아갈 수 있다면
수줍어했었던 너에게
너는 나의 판타지
접을 수 없는 꿈이야
떠나갈 준비가 됐다면
Oh Shalalala lalala
내가 지루해져 간다면
Oh Shalalala lalala",Dance
253,32364,Let's Dance (Eng),양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"1st Verse
I'm staring so hard you can hear it

(Girl, without you)
Been searching so long not knowing 1,2,3

(It's time)
I'm running you burning you in me

(Without prejudice)
All black and white you're the only one in RED (one in red)

From head to toe I'm crawling up and down 
(up and down)

Hold on a sec I gotta get some ice (ha ha hot)

You gotta push Oh, you gotta push me (please push me, please push me) 

Please push me back cause I know I've gone too far (I've gone too far)

CHORUS 
you're the one who starts to sweat.
You're the one who laughs 
You're the one who says oh come on~

You're the one who calls my name
You're the one who's sassy 
You're the one who says you're my man~
You're my man

2nd Verse
(Like the passion that surrounds you)
I'm staring so hard you can smell it

(I'm not the pretty one but)
I've got you oh feeling like you're 21

(It's time)
You gotta push, Oh you've gotta push me

(Without prejudice)
Please push me back cause you're stinking up my mind (Just never mind) 

CHORUS 
you're the one who starts to sweat.
You're the one who laughs 
You're the one who says oh come on~

You're the one who calls my name
You're the one who's sassy 
You're the one who says you're my man~
You're my man

You're the one who says oh let's dance
Oh let's dance",Dance
254,32365,Alibis (Eng),양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"1st verse

Wave~
Waving bye bye
When it rains it ends temperatures change
Wave~
Waving bye bye
When the wind it blows you're gone

CHORUS
Murmuring your words you say
Casualties of love will fade
Constantly wide awake
Alibis ~ Your lies

Murder's in the choice we make
Rapid-fire hurts me less
Rhapsody on your lips
Poetry in disguise 

2nd Verse
Wait~
Before you say bye
I forgot your name tell me again
Wait~
Before you say bye
Print your name in me again

CHORUS ~

Narration :
You keep murmuring something I don't understand 
You keep saying, listen up
Like your spreading the truth
But you don't seem to say it with conviction 
Your Poetry, is has no meaning 
Your Rhapsody holds no truth 
Maybe you're trying to learn this lesson 
As you try to teach it to me
Maybe~
Maybe.",Dance
255,87121,SO BAD,STAYC(스테이씨),https://musicmeta-phinf.pstatic.net/album/005/080/5080767.jpg?type=r120Fll&v=20210303162029,"STAYC girls it’s going down
You stole my heart
내 맘을 뺏지
I need your love
사랑의 patch가
필요해 니 옆에
불러줘 and I’ll never go away
마음속에 모든 걸
다 보여주면 서툴러
철이 없다 해도 괜찮아 난
그게 좋아
Baby 아무리 밀어내도
변하지가 않는 걸
너를 좋아하는 건 분명
어쩔 수 없는 걸
정말야 I want you SO BAD
난 니가 필요해 yeah
내 내 내 내 내 머리 머리 내 머릿속이
너로 가득해 baby
첨부터 I want you SO BAD
멈출 수 없어 절대
내 내 내 내 내 맘이 맘이 내 맘이 아파
너땜에
never never never never never
숨기지 못해
난 nah nah nah nah nah nah nah
달라져 또 밀고 당기는거
한다고 더 내 맘 잘 알아줘
how do you think
how do you think yeah yeah
STAYC girls yeah it’s going down
눈으로만 모든 걸
다 알 수 없어 섣불러
잘못 봤다 해도 괜찮아 난
니가 좋아
baby 아무리 밀어내도
변하지가 않는 걸
너를 좋아하는 건 분명
어쩔 수 없는 걸
정말야 I want you SO BAD
난 니가 필요해 yeah
내 내 내 내 내 머리 머리 내 머릿속이
너로 가득해 baby
첨부터 I want you SO BAD
멈출 수 없어 절대
내 내 내 내 내 맘이 맘이 내 맘이 아파
너땜에
솔직히 난 사랑을 잘 몰라
그래서 겁이 나 그래도 난 좋아
서투른 내 맘을 알아줘 baby
모른 척 떠나지 말아줘 you’ve got a feeling
you know you’ve got that feeling
I want you SO BAD
You stole my heart
맘을 뺏겼지
I need your love
니 맘도 같길
I want you bad
yeah so bad
불러줘 and I’ll never go away
정말야 I want you SO BAD
난 니가 필요해 yeah
내 내 내 내 내 머리 머리 내 머릿속이
너로 가득해 baby
첨부터 I want you SO BAD
멈출 수 없어 절대
내 내 내 내 내 맘이 맘이 내 맘이 아파
너땜에
never never never never never
숨기지 못해
난 nah nah nah nah nah nah nah",Dance
256,19028,Dear you (나의 봄에게),오마이걸(OH MY GIRL),https://musicmeta-phinf.pstatic.net/album/005/793/5793100.jpg?type=r120Fll&v=20210512105610,"햇살 더 머금고서 자라난 새싹
넌 깨어나려 해
일상 그 메말랐던 땅을 바꾼 너
난 기다려 왔어

조그마한 관심을 기울여주면
넌 울창한 숲을 이룰 걸
늘 소리 없이 버텨내던 셀 수 없는 밤들
이제 편히 봄을 반겨줘 어서

아득한 밤을 걷고 깨어나
이제 피어오르는 일뿐야
넌 일렁이는 봄 ah 내 일렁이는 봄 ah ah

하늘을 마주 보고 자라나
눈을 뗄 수 없게 고와라
넌 일렁이는 봄 ah 내 일렁이는 봄 ah ah

아득한 밤을 걷고 깨어나
이제 피어오르는 일뿐야
넌 일렁이는 봄 내 일렁이는 봄 ah ah

하늘을 마주 보고 자라나
눈을 뗄 수 없게 고와라
넌 일렁이는 봄 내 일렁이는 봄 ah ah

살랑 저 바람이 날 부르던 그날
날 이끄는 듯해
너구나 길가에 잠시 허리를 숙여
두 눈을 맞출래

이 따스한 온도를 느끼고 즐겨
넌 풀 죽은 표정 안 어울려
저 햇살 아래 걱정을 다 털어내고 나서
이제 편히 봄을 반겨줘 어서

아득한 밤을 걷고 깨어나
이제 피어오르는 일뿐야
넌 일렁이는 봄 ah 내 일렁이는 봄 ah ah

하늘을 마주 보고 자라나
눈을 뗄 수 없게 고와라
넌 일렁이는 봄 ah 내 일렁이는 봄 ah ah

아득한 밤을 걷고 깨어나
이제 피어오르는 일뿐야
넌 일렁이는 봄 ah 내 일렁이는 봄 ah ah

하늘을 마주 보고 자라나
눈을 뗄 수 없게 고와라
넌 일렁이는 봄 ah 내 일렁이는 봄 ah ah

이름 없는 저 풀꽃 모두 다 소중해 널 기억해
믿어줘서 기다려줘서 참 고마워

아득한 밤을 걷고 깨어나
이제 피어오르는 일뿐야
넌 일렁이는 봄 내 일렁이는 봄 ah ah

하늘을 마주 보고 자라나
눈을 뗄 수 없게 고와라
넌 일렁이는 봄 내 일렁이는 봄

아득한 밤을 걷고 깨어나
이제 피어오르는 일뿐야
넌 일렁이는 봄 내 일렁이는 봄

하늘을 마주 보고 자라나
눈을 뗄 수 없게 고와라
넌 일렁이는 봄 내 일렁이는 봄 ah ah",Dance
257,32366,Rocking Roll Again,양준일,https://musicmeta-phinf.pstatic.net/album/005/243/5243522.jpg?type=r120Fll&v=20210222175913,"1st Verse 
When I was 9 years old
락앤롤 그땐 있었고
When I was 9 years old
돈이 눈물인지 몰랐고 
친구도 많았지

When I was young and uh
그땐 후회는 없었고
행동 똑바로 했었고
걱정거리는 없었지
어디든 달렸지

CHORUS:
Rocking roll 어디 갔어
친구야 연락 좀 해
왜 나는 맨날 졸려

더 이상 하기 싫어 생각 
왠지 나는 싫어 same song
라면 먹기 싫어 휴대폰이랑

어떻게 해야 다시 할까 사랑 
어떡해야 느껴 passion
어떡해야 다시 rocking roll again
Rocking roll again 

2nd Verse 
When I was 9 years old
꿈은 이루어진 댔고
When I was 9 years old
친군 영원함이지
그때는 그랬지 

When I was 9 years old
내겐 똥배는 없었고
행복 똑바로 보였고
먹고 싶은 건 떡볶이
걱정은 숙제뿐

CHORUS ~",Dance
258,41623,마리아 (Maria),화사(Hwa Sa),https://musicmeta-phinf.pstatic.net/album/004/614/4614746.jpg?type=r120Fll&v=20210303145028,"욕을 하도 먹어 체했어 하도
서러워도 어쩌겠어 I do
모두들 미워하느라 애썼네
날 무너뜨리면 
밥이 되나 

외로워서 어떡해
미움마저 삼켰어
화낼 힘도 없어
여유도 없고
뭐 그리 아니꼬와
가던 길 그냥 가
왜들 그래 서럽게
  
마리아 마리아 
널 위한 말이야
빛나는 밤이야 
널 괴롭히지마
오 마리아 널 위한 말이야
뭐 하러 아등바등해
이미 아름다운데

(yeah) Oh na ah ah 
(yeah) 널 위한 말이야
(yeah) Oh na ah ah
(yeah) 아름다워 마리아
 
No frame no fake
지끈 지끈거려
하늘은 하늘색 사는 게 다 뻔해
내가 갈 길은 내가 바꾸지 뭐
위기는 기회로 다 바꾸지 뭐
굳이 우는 꼴이 보고 싶다면 
옜다 눈물 
 
외로워서 어떡해
미움마저 삼켰어
화낼 힘도 없어
이유도 없고
마음을 더럽히지마
타락하기엔 아직 일러

마리아 마리아 
널 위한 말이야
빛나는 밤이야 
널 괴롭히지마
오 마리아 널 위한 말이야
뭐 하러 아등바등해
이미 아름다운데
 
(yeah) Oh na ah ah
(yeah) 널 위한 말이야
(yeah) Oh na ah ah
(yeah) 아름다워 마리아

마리아 마리아 
널 위한 말이야
빛나는 밤이야 
널 괴롭히지마
오 마리아 널 위한 말이야
뭐 하러 아등바등해
이미 아름다운데

(yeah) Oh na ah ah
(yeah) 널 위한 말이야
(yeah) 널 위한 말이야
(yeah) 아름다워 마리아",Dance
259,56776,WHAT A FEELING,성시경,https://musicmeta-phinf.pstatic.net/album/005/902/5902983.jpg?type=r120Fll&v=20210525153609,"밤하늘의 별을 세어보고
눈 감아봐도 Only you
봄날의 꽃보다 예쁜 너의 미소
또 웃음이나 Love is you

내가 줄 수 있는 모든 걸
전해 주고 싶어 baby
넌 내게 선물이니까

눈을 뜨며 너를 생각해
내 하루의 시작을
행복하게 열어주니까
눈감으며 너를 그리면
힘겨웠던 오늘도
아름답게 저물어가

What a feeling
What a feeling
Feel so good I fall in love
너만 있으면 돼
내 세상은 전부 너 인걸

What a feeling
What a feeling
Feel so good I fall in love
너만 생각하면
온 세상이 다 내 것 같아

태어나줘서 곁에 있어서
사랑해줘서 고마워

맘이 아프거나 세상이
너를 괴롭힐 때 Baby
너의 우산이 돼 줄게

눈을 뜨며 너를 생각해
내 하루의 시작을
행복하게 열어주니까
눈감으며 너를 그리면
힘겨웠던 오늘도
아름답게 Good night

What a feeling
What a feeling
Feel so good I fall in love
너만 있으면 돼
내 세상은 전부 너인 걸

What a feeling
What a feeling
Feel so good I fall in love
너만 생각하면
온 세상이 다 내 것 같아

기적처럼 서로를 바로 알아봤던
그 순간에 심장이 너무 빨라졌던
잊을 수 없는 그 날이 계속 영원하 길
남아있는 모든 날들 전부 오늘처럼

What a feeling
What a feeling
Feel so good I fall in love
너만 있으면 돼
내 세상은 전부 너인 걸

What a feeling
What a feeling
Feel so good I fall in love
너만 생각하면
온 세상이 다 내 것 같아",Dance
260,19751,Last Dance (Prod. GroovyRoom),(여자) 아이들,https://musicmeta-phinf.pstatic.net/album/005/739/5739500.jpg?type=r120Fll&v=20210429175909,"죽을 듯이 또 울어도 찢어질 듯이 불러도
벼랑 끝에 서 있어도 더 이상 상관없는 걸

여리한 그 자태 붉어진 달
숨은 막 턱 끝까지 차올라
어느새 깊게 드리워진 밤
심장은 뜨거워 She got the Bomb

얼음처럼 차가웠지 아무렇지 않은 듯이
거친 땅을 딛고 나와 세상을 밟았지

바보처럼 순진했지 뭐에 홀려버린 듯이
이미 빠져버린 게임 난 멈출 수 없었지

오 이젠 나 집으로 돌아와
멈추지 마 빛으로 달려가

이대로 영원한 시간 속에 머물러
더 이상 그녀는 없어

온종일 Last dance
온종일 Last dance
온종일 Last dance

들뜬 열기에 사라지네
어둠 어둠 속 비밀을 덮어줄게
오감에 취해 헤매이네 hello, hold up hold up

들뜬 열기에 사라지네
어둠 어둠 속 비밀을 덮어줄게
니 앞의 존재 믿게 해줄게 hold up, smash!

오로라로 물들은 그 밤에 let’s do the last dance
심장은 멈추고 난 깨어나네 let’s do the last dance
빛이 쏟아지고 공기는 우리를 집중해
달이 달아오름 붉은색 음악이 필요해
아침이 다가오면 나는 내일을 미룰게
발에 불이 나도록 춤춰 이 밤을 더 태우게

바보처럼 순진했지 뭐에 홀려버린 듯이
이미 빠져버린 게임 난 멈출 수 없었지

얼음처럼 차가웠지 아무렇지 않은 듯이
거친 땅을 딛고 나와 세상을 밟았지

오 이젠 나 집으로 돌아와
멈추지 마 빛으로 달려가

이대로 영원한 시간 속에 머물러
더 이상 그녀는 없어

온종일 Last dance
온종일 Last dance
온종일 Last dance

들뜬 열기에 사라지네
어둠 어둠 속 비밀을 덮어줄게
오감에 취해 헤매이네 hello, hold up hold up

들뜬 열기에 사라지네
어둠 어둠 속 비밀을 덮어줄게
니 앞의 존재 믿게 해줄게 hold up, smash!",Dance
261,57131,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,https://musicmeta-phinf.pstatic.net/album/005/903/5903130.jpg?type=r120Fll&v=20210522175911,"Ay So I'm asking
Do you love me
Cause I love you

I'm singing girl
Cause I really need to know
Is it for real
and how deep does it go
Do you love me
Cause I love you
Just know that
I will always be the one
that you can run to
Hear it girl

보고 싶었어
가끔 생각했었어
계절을 타는 건지
네가 그리워서
이젠 숨기지 말고 말해
고백하라고
내가 아파했던 그만큼
사랑하자고 oh

Woo baby baby
무엇보다 너를 사랑해
결혼해서 행복하게 사는 건
꼭 나랑해
바람에 못 날아가게
내가 꽉 잡아줄게
추울 땐 옷도 벗어주고
널 꽉 안아줄게

If you love me
If you want me
더 세게 날 안아줘요
If you love me
If you want me
내게로 So tell me baby
불 꺼진 가로등 뒤에 서서
둘만의 눈빛을 마주 보고
Kiss me show me
Really really love me
날 안아줘요

혹시 나와 똑같은 생각을 하는지
날 바라보는 눈빛이 뭔가 다른 걸

너만이 나에게 쉴 수 있는 집
너 없는 내 길은 꾸불꾸불한 길
바람이 불어도 날 막아주는 힘
I want your love
I need your love

If you love me
If you want me
더 세게 날 안아줘요
If you love me
If you want me
내게로
So tell me baby
불 꺼진 가로등 뒤에 서서
둘만의 눈빛을 마주 보고
Kiss me show me
Really really love me
날 안아줘요

내 가슴 한 켠에 그대를 쓰고
아무도 지울 수 없게 숨겨놓고
Yes Kiss me show me
Really really love me
온몸이 마비된 것 같이 날
Hold me too tight

If you love me
If you want me
더 세게 날 안아줘요
If you love me
If you want me
내게로
So tell me baby
불 꺼진 가로등 뒤에 서서
둘만의 눈빛을 마주 보고
Kiss me show me
Really really love me
날 안아줘요

너만이 나에게 쉴 수 있는 집
너 없는 내 길은 꾸불꾸불한 길
바람이 불어도 날 막아주는 힘
I want your love
I need your love
너만이 나에게 쉴 수 있는 집
너 없는 내 길은 꾸불꾸불한 길
바람이 불어도 날 막아주는 힘
I want your love
I need your love",Dance
